step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_category,Target
1.0,PAYMENT,402.53999999999996,C1237144823,10525.280000000002,10122.73,M1801422599,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,5610.36,C1147394515,141.99999999999636,0.0,M70978270,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,2131.84,C1987977423,224.0,0.0,M61073295,0.0,0.0,0.0,0.0,rendah,2
1.0,PAYMENT,5663.87,C653337757,26090.0,20426.13,M1896558831,0.0,0.0,0.0,0.0,sedang,0
1.0,PAYMENT,5946.79,C1930903395,7541.59,1594.7999999999993,M1431710377,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,320.52999999999975,C1187410086,16482.0,16161.47,M1509713998,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,7664.12,C1160652496,129.0,0.0,M1185618138,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,7672.12,C1756160273,1147.6900000000023,0.0,M530410619,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,5157.05,C1562950869,1667.920000000002,0.0,M2021835850,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,2873.37,C594916129,0.0,0.0,M1537912396,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,6540.9,C1075996552,0.0,0.0,M1096411163,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,1994.4799999999996,C884111637,59063.0,57068.52,M703440120,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,9839.64,C1231006815,170136.0,160296.36,M1979787155,0.0,0.0,0.0,0.0,tinggi,1
1.0,PAYMENT,2691.569999999999,C1710191146,11618.0,8926.43,M1608103523,0.0,0.0,0.0,0.0,rendah,2
1.0,PAYMENT,5746.44,C845388562,0.0,0.0,M550572371,0.0,0.0,0.0,0.0,sedang,0
1.0,PAYMENT,2232.829999999999,C138708980,215507.0,213274.17,M201069753,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,6579.9,C180489140,11432.0,4852.100000000002,M1512822728,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,2195.63,C988690806,9320.0,7124.369999999999,M1593368350,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,10707.6,C94682872,42496.0,31788.4,M1086323658,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,9198.49,C707506411,5970.0,0.0,M1009326765,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,6606.31,C1387620926,6968.750000000004,362.4399999999987,M265348534,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,6433.58,C1831875736,122027.28,115593.7,M1806121021,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,648.6400000000003,C1217312754,873.0,224.35999999999694,M1585571244,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,1873.13,C255941269,139873.0,137999.87,M217470033,0.0,0.0,0.0,0.0,rendah,2
1.0,PAYMENT,96.31999999999971,C981487964,41255.0,41158.68,M1417554340,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,3608.41,C635611994,11150.0,7541.59,M904253669,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,32635.14,C407997647,0.0,0.0,M428996455,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,848.7399999999998,C988904418,0.0,0.0,M261650860,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,4461.08,C1800932232,9016.0,4554.920000000002,M1838250251,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,6.930000000000291,C730584984,68267.0,68260.07,M1276666395,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,3930.8099999999995,C15477956,6031.999999999996,2101.1899999999987,M710623214,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,2075.9400000000005,C1324173038,110403.0,108327.06,M917568725,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,5055.22,C277497558,1054.0,0.0,M2055472834,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,5392.75,C1878413714,50757.0,45364.25,M769132147,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,3903.4799999999996,C762509150,11308.0,7404.52,M145455292,0.0,0.0,0.0,0.0,sedang,0
1.0,PAYMENT,1238.08,C1302141801,8616.560000000001,7378.48,M1388849499,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,6872.19,C2128195220,32561.0,25688.81,M1720746883,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,2666.96,C196025267,20527.5,17860.54,M1743553655,0.0,0.0,0.0,0.0,rendah,2
1.0,PAYMENT,5033.02,C1057307776,23946.7,18913.68,M1819038759,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,18975.26,C663119869,0.0,0.0,M1749758430,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,3743.0300000000007,C1638249646,0.0,0.0,M980533504,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,8440.86,C967531000,14189.75,5748.889999999999,M1693003105,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,1566.1099999999997,C905329146,0.0,0.0,M1521132614,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,6488.6,C1181545730,82949.0,76460.4,M1535116392,0.0,0.0,0.0,0.0,sedang,1
1.0,PAYMENT,6780.78,C925803196,52640.0,45859.22,M1288135425,0.0,0.0,0.0,0.0,sedang,0
1.0,PAYMENT,9800.58,C976358110,12617.16,2816.579999999998,M1690233783,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,5284.5599999999995,C1904609259,0.0,0.0,M670283478,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,32643.79,C821405322,0.0,0.0,M505231702,0.0,0.0,0.0,0.0,tinggi,0
1.0,PAYMENT,12000.58,C1097380,0.0,0.0,M8268900,0.0,0.0,0.0,0.0,tinggi,1
1.0,PAYMENT,6078.56,C405741210,16124.000000000002,10045.439999999999,M1764291958,0.0,0.0,0.0,0.0,sedang,0
1.0,PAYMENT,1632.21,C1226298219,11304.880000000001,9672.670000000002,M901815188,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,7823.46,C260084831,998.0000000000036,0.0,M267814113,0.0,0.0,0.0,0.0,sedang,2
1.0,PAYMENT,2610.01,C1528769018,58697.54,56087.54,M183155105,0.0,0.0,0.0,0.0,rendah,1
1.0,PAYMENT,1530.83,C788892554,69814.46,68283.63,M1970073944,0.0,0.0,0.0,0.0,rendah,0
1.0,PAYMENT,4149.27,C1118998513,34867.0,30717.73,M906370291,0.0,0.0,0.0,0.0,sedang,1
1.0,TRANSFER,1361.29,C337813415,16479.0,15117.71,C810576909,5058.0,0.0,0.0,0.0,rendah,0
2.0,CASH_IN,9047.91,C1511259379,880.0,9927.91,C1428469551,0.0,0.0,0.0,0.0,tinggi,1
2.0,PAYMENT,7676.41,C1111173986,0.0,0.0,M729375394,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,3414.3900000000003,C1780298277,9293.0,5878.610000000001,M1742814160,0.0,0.0,0.0,0.0,rendah,2
2.0,PAYMENT,19332.44,C280397810,0.0,0.0,M1442089085,0.0,0.0,0.0,0.0,tinggi,0
2.0,PAYMENT,10720.07,C1723177853,4051.0,0.0,M1395725953,0.0,0.0,0.0,0.0,tinggi,2
2.0,PAYMENT,18658.63,C1887115844,0.0,0.0,M1899145692,0.0,0.0,0.0,0.0,tinggi,2
2.0,PAYMENT,9213.89,C1952473604,11392.0,2178.1100000000006,M1802415698,0.0,0.0,0.0,0.0,tinggi,2
2.0,PAYMENT,14287.64,C265939934,885.2700000000041,0.0,M345516674,0.0,0.0,0.0,0.0,tinggi,2
2.0,PAYMENT,2531.09,C1792109661,0.0,0.0,M1961510626,0.0,0.0,0.0,0.0,rendah,2
2.0,PAYMENT,3879.6399999999994,C232042179,0.0,0.0,M1303122461,0.0,0.0,0.0,0.0,sedang,2
2.0,PAYMENT,11391.64,C1189187821,0.0,0.0,M943472307,0.0,0.0,0.0,0.0,tinggi,1
2.0,PAYMENT,2942.66,C379776337,0.0,0.0,M993208674,0.0,0.0,0.0,0.0,rendah,2
2.0,PAYMENT,7182.0,C979822206,4534.0,0.0,M1976870927,0.0,0.0,0.0,0.0,sedang,0
2.0,PAYMENT,4481.54,C194672584,126.0,0.0,M2055276126,0.0,0.0,0.0,0.0,sedang,2
2.0,PAYMENT,2449.6499999999996,C1517266286,337.0,0.0,M427939937,0.0,0.0,0.0,0.0,rendah,1
2.0,PAYMENT,5143.81,C1483998054,50808.73,45664.93,M1203638171,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,5840.15,C1167068004,31275.0,25434.85,M254416915,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,6605.53,C987255094,22422.0,15816.47,M1937575946,0.0,0.0,0.0,0.0,sedang,0
2.0,PAYMENT,191.72999999999956,C503879157,1077.0,885.2699999999968,M449105069,0.0,0.0,0.0,0.0,rendah,0
2.0,PAYMENT,4497.18,C966567431,0.0,0.0,M1141984159,0.0,0.0,0.0,0.0,sedang,0
2.0,PAYMENT,4153.3,C640736196,0.0,0.0,M1587818510,0.0,0.0,0.0,0.0,sedang,0
2.0,PAYMENT,5812.29,C1869652507,194245.0,188432.71,M1793469566,0.0,0.0,0.0,0.0,sedang,2
2.0,PAYMENT,3604.2,C662433937,112703.0,109098.8,M262878641,0.0,0.0,0.0,0.0,rendah,0
2.0,PAYMENT,2065.59,C1380085944,51284.0,49218.41,M1254850252,0.0,0.0,0.0,0.0,rendah,1
2.0,PAYMENT,5758.46,C696031899,5407.0,0.0,M546936087,0.0,0.0,0.0,0.0,sedang,0
2.0,PAYMENT,7832.2,C1260390769,26015.13,18182.93,M439078230,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,2388.039999999999,C603183755,50922.0,48533.96,M1446301940,0.0,0.0,0.0,0.0,rendah,0
2.0,PAYMENT,29414.89,C500985266,0.0,0.0,M1020421154,0.0,0.0,0.0,0.0,tinggi,0
2.0,PAYMENT,7766.84,C1204030294,4097.880000000005,0.0,M1258527853,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,2110.5300000000007,C1276991949,855.0000000000036,0.0,M124581953,0.0,0.0,0.0,0.0,rendah,1
2.0,PAYMENT,6550.89,C1361609751,128780.5,122229.61,M1624203949,0.0,0.0,0.0,0.0,sedang,1
2.0,PAYMENT,1895.4700000000003,C1613092752,214570.0,212674.53,M184017782,0.0,0.0,0.0,0.0,rendah,1
2.0,PAYMENT,3840.87,C347572726,17057.0,13216.13,M1857126088,0.0,0.0,0.0,0.0,sedang,0
3.0,PAYMENT,5882.36,C1792826268,721.0,0.0,M432112141,0.0,0.0,0.0,0.0,sedang,2
3.0,PAYMENT,28899.92,C962548461,186.00000000000364,0.0,M2055501967,0.0,0.0,0.0,0.0,tinggi,0
3.0,PAYMENT,25389.14,C577948592,11352.0,0.0,M66515916,0.0,0.0,0.0,0.0,tinggi,0
3.0,PAYMENT,1341.3400000000001,C1014698874,41911.6,40570.26,M1751325469,0.0,0.0,0.0,0.0,rendah,1
3.0,PAYMENT,20473.47,C371990011,106430.0,85956.53,M565077371,0.0,0.0,0.0,0.0,tinggi,2
3.0,PAYMENT,27659.67,C647218712,37057.0,9397.329999999998,M876864630,0.0,0.0,0.0,0.0,tinggi,0
3.0,PAYMENT,20971.0,C1415812333,19462.0,0.0,M1715606187,0.0,0.0,0.0,0.0,tinggi,1
3.0,PAYMENT,982.1999999999998,C42007293,0.0,0.0,M971324399,0.0,0.0,0.0,0.0,rendah,2
3.0,PAYMENT,21414.91,C1670627211,20800.0,0.0,M1993836574,0.0,0.0,0.0,0.0,tinggi,2
3.0,PAYMENT,14586.28,C1035219650,3190.0,0.0,M876695548,0.0,0.0,0.0,0.0,tinggi,1
3.0,PAYMENT,14694.939999999999,C1623924438,234028.00000000003,219333.06,M509522442,0.0,0.0,0.0,0.0,tinggi,2
3.0,PAYMENT,14685.31,C1519396442,51043.0,36357.69,M1781668126,0.0,0.0,0.0,0.0,tinggi,1
3.0,PAYMENT,19818.51,C1717967062,154991.00000000003,135172.49,M1528574692,0.0,0.0,0.0,0.0,tinggi,2
4.0,PAYMENT,2337.6000000000004,C238590461,61841.0,59503.399999999994,M2101891021,0.0,0.0,0.0,0.0,rendah,2
4.0,PAYMENT,3455.87,C2053425932,168.0,0.0,M2019482012,0.0,0.0,0.0,0.0,rendah,2
4.0,PAYMENT,7369.86,C1896539815,0.0,0.0,M39686426,0.0,0.0,0.0,0.0,sedang,2
4.0,PAYMENT,1216.8500000000004,C618199162,59672.0,58455.15,M1057262726,0.0,0.0,0.0,0.0,rendah,0
4.0,PAYMENT,2674.9699999999993,C1357663228,0.0,0.0,M145833361,0.0,0.0,0.0,0.0,rendah,1
4.0,PAYMENT,1944.5699999999997,C757099121,650.0,0.0,M937936076,0.0,0.0,0.0,0.0,rendah,0
4.0,PAYMENT,924.71,C1817659355,61237.0,60312.28999999999,M1963774829,0.0,0.0,0.0,0.0,rendah,2
4.0,PAYMENT,3187.96,C12302064,9438.64,6250.68,M65465460,0.0,0.0,0.0,0.0,rendah,1
4.0,PAYMENT,2934.33,C626889335,49233.17,46298.84,M501301044,0.0,0.0,0.0,0.0,rendah,0
4.0,PAYMENT,6078.0,C1354510873,0.0,0.0,M93974967,0.0,0.0,0.0,0.0,sedang,1
4.0,PAYMENT,2379.7800000000007,C1639319040,96049.0,93669.22,M670503317,0.0,0.0,0.0,0.0,rendah,2
4.0,PAYMENT,1396.96,C1681875321,1458.0,61.04000000000087,M1638622497,0.0,0.0,0.0,0.0,rendah,2
4.0,PAYMENT,25313.619999999995,C1655072591,0.0,0.0,M1887965475,0.0,0.0,0.0,0.0,tinggi,2
4.0,PAYMENT,3246.88,C1170735890,11619.0,8372.119999999999,M2077462509,0.0,0.0,0.0,0.0,rendah,1
4.0,PAYMENT,18519.83,C298156448,0.0,0.0,M627411361,0.0,0.0,0.0,0.0,tinggi,2
4.0,PAYMENT,13788.58,C1739940094,0.0,0.0,M1172170412,0.0,0.0,0.0,0.0,tinggi,2
4.0,PAYMENT,761.0699999999997,C1445448489,47883.0,47121.93,M1296833449,0.0,0.0,0.0,0.0,rendah,1
4.0,PAYMENT,5436.05,C320414325,15972.67,10536.619999999999,M2031705122,0.0,0.0,0.0,0.0,sedang,2
4.0,PAYMENT,46.8799999999992,C1401564942,25500.0,25453.12,M220661927,0.0,0.0,0.0,0.0,rendah,1
4.0,PAYMENT,3848.3899999999994,C300526628,0.0,0.0,M1962049725,0.0,0.0,0.0,0.0,sedang,2
4.0,PAYMENT,4083.67,C593881656,69086.0,65002.33,M213850519,0.0,0.0,0.0,0.0,sedang,0
5.0,PAYMENT,4295.28,C929757060,29866.49,25571.22,M177901251,0.0,0.0,0.0,0.0,sedang,0
5.0,PAYMENT,3003.8500000000004,C1607566361,24000.0,20996.15,M982054651,0.0,0.0,0.0,0.0,rendah,2
5.0,PAYMENT,3592.05,C659271212,46686.0,43093.95,M1860905408,0.0,0.0,0.0,0.0,rendah,0
5.0,PAYMENT,4835.01,C1298547491,0.0,0.0,M669781254,0.0,0.0,0.0,0.0,sedang,1
5.0,PAYMENT,2315.6000000000004,C1578964260,1955.0,0.0,M218770562,0.0,0.0,0.0,0.0,rendah,1
5.0,PAYMENT,32593.479999999996,C103788407,0.0,0.0,M523839133,0.0,0.0,0.0,0.0,tinggi,1
5.0,PAYMENT,4112.38,C1238642607,16260.999999999998,12148.62,M1229511404,0.0,0.0,0.0,0.0,sedang,1
5.0,PAYMENT,4871.03,C1409004212,29753.41,24882.38,M1949625875,0.0,0.0,0.0,0.0,sedang,1
5.0,PAYMENT,4187.93,C1485169201,29903.0,25715.07,M1206580572,0.0,0.0,0.0,0.0,sedang,1
5.0,PAYMENT,4103.27,C1852212002,216.99999999999636,0.0,M1978560393,0.0,0.0,0.0,0.0,sedang,2
5.0,PAYMENT,6079.77,C819790006,18273.0,12193.23,M1180105925,0.0,0.0,0.0,0.0,sedang,0
5.0,PAYMENT,469.6300000000001,C1592713508,5556.0,5086.369999999999,M1657624109,0.0,0.0,0.0,0.0,rendah,1
5.0,PAYMENT,368.5600000000004,C1576607881,172469.57,172101.01,M1863075316,0.0,0.0,0.0,0.0,rendah,1
5.0,PAYMENT,12603.14,C105856166,57732.85,45129.71,M1039629818,0.0,0.0,0.0,0.0,tinggi,1
5.0,PAYMENT,1894.12,C688239976,11736.0,9841.880000000001,M1040079319,0.0,0.0,0.0,0.0,rendah,0
5.0,PAYMENT,1319.42,C963884756,5056.0,3736.5799999999945,M417167207,0.0,0.0,0.0,0.0,rendah,0
5.0,PAYMENT,1481.0200000000004,C1913718808,184.00000000000364,0.0,M1856759576,0.0,0.0,0.0,0.0,rendah,2
6.0,PAYMENT,24755.75,C1828522217,25058.0,302.25,M1422562336,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,1988.4899999999998,C1442249061,50116.0,48127.51,M1088287545,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,12028.83,C1841686615,50898.0,38869.17,M1558246666,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,1819.3400000000001,C2012480396,0.0,0.0,M1235247239,0.0,0.0,0.0,0.0,rendah,2
6.0,PAYMENT,10827.05,C2095885081,19307.0,8479.95,M1447044674,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,32339.189999999995,C491800785,421.0,0.0,M75340801,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,170.21999999999935,C88469686,164806.78,164636.56,M1017049979,0.0,0.0,0.0,0.0,rendah,0
6.0,PAYMENT,15993.27,C478139104,81345.0,65351.73000000001,M1099109905,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,1639.3000000000002,C627937047,14160.57,12521.27,M588890592,0.0,0.0,0.0,0.0,rendah,0
6.0,PAYMENT,31984.61,C1779202806,29671.0,0.0,M2132465734,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,9893.57,C326265195,0.0,0.0,M2091367901,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,5484.94,C1656369221,0.0,0.0,M964416619,0.0,0.0,0.0,0.0,sedang,2
6.0,PAYMENT,30405.259999999995,C1739822603,0.0,0.0,M1095918240,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,7993.75,C760822614,11643.579999999998,3649.829999999998,M40514511,0.0,0.0,0.0,0.0,sedang,0
6.0,PAYMENT,438.5500000000002,C1935274924,72504.61,72066.06,M1526336282,0.0,0.0,0.0,0.0,rendah,2
6.0,PAYMENT,2769.8899999999994,C1198265211,7765.0,4995.110000000001,M2031373582,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,4445.7,C1614556654,27263.0,22817.3,M1356228258,0.0,0.0,0.0,0.0,sedang,1
6.0,PAYMENT,3559.83,C1697685982,39942.0,36382.17,M549003710,0.0,0.0,0.0,0.0,rendah,2
6.0,PAYMENT,19937.81,C1987221006,276.0,0.0,M1773970438,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,1813.3900000000003,C1387253208,274.0,0.0,M964661854,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,774.4300000000003,C1593084680,2287.0,1512.5700000000033,M128026509,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,14199.189999999999,C1267338499,631.0,0.0,M1425241044,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,15889.95,C2013611768,647.0,0.0,M11731022,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,10854.35,C1399147309,9054.0,0.0,M1169338605,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,13203.009999999998,C890084643,19969.0,6765.990000000002,M1393182452,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,7994.53,C861520886,2310.680000000004,0.0,M1027286826,0.0,0.0,0.0,0.0,sedang,0
6.0,PAYMENT,9690.1,C1010618682,49685.0,39994.9,M1454854577,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,13193.64,C1776512995,6035.000000000004,0.0,M1221795109,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,22187.74,C502296269,29962.0,7774.259999999998,M1469217737,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,352.6999999999998,C1203331554,0.0,0.0,M221033168,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,10296.83,C757271807,0.0,0.0,M817707477,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,23869.55,C958267004,61978.0,38108.45,M1881996254,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,11011.74,C1427763069,145506.0,134494.25999999998,M1281098502,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,18256.2,C480975330,2778.0,0.0,M1752820099,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,13275.38,C725727419,35.0,0.0,M1286460628,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,7135.37,C613764738,42310.81,35175.44,M1528782796,0.0,0.0,0.0,0.0,sedang,0
6.0,PAYMENT,3860.0300000000007,C1057707545,0.0,0.0,M1739573686,0.0,0.0,0.0,0.0,sedang,1
6.0,PAYMENT,8534.32,C149816309,10845.0,2310.6800000000003,M1523843460,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,13992.76,C121010315,10536.0,0.0,M949389138,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,13604.0,C1731894708,981.0,0.0,M406780058,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,2187.999999999999,C190240935,10314.0,8126.0,M334720373,0.0,0.0,0.0,0.0,rendah,2
6.0,PAYMENT,11149.55,C252451553,29535.0,18385.45,M2017312999,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,10563.42,C969253125,196907.98,186344.56,M1227859754,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,4630.35,C1242514050,11660.36,7030.009999999998,M433321211,0.0,0.0,0.0,0.0,sedang,1
6.0,PAYMENT,2472.54,C1356246919,37797.23,35324.69,M1985918977,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,8016.07,C2038535743,228776.0,220759.92999999996,M52313140,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,9282.6,C1836406440,0.0,0.0,M1216741689,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,4534.37,C114559531,4690.009999999995,155.63999999999942,M176150399,0.0,0.0,0.0,0.0,sedang,1
6.0,PAYMENT,10701.92,C1915196011,52408.0,41706.08,M796240305,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,36774.88,C1219499527,19864.0,0.0,M1126522769,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,16771.05,C577076657,17916.0,1144.9500000000007,M1488129598,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,18661.6,C1127932080,0.0,0.0,M1887701594,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,5640.35,C1403255947,19079.0,13438.65,M863917883,0.0,0.0,0.0,0.0,sedang,1
6.0,PAYMENT,22344.15,C1351568309,14143.0,0.0,M1443030336,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,25580.96,C673189187,248.99999999999636,0.0,M2116330210,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,8667.21,C14181307,0.0,0.0,M1995167125,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,8017.96,C451530980,0.0,0.0,M1791706561,0.0,0.0,0.0,0.0,tinggi,0
6.0,PAYMENT,1217.2199999999993,C1083020379,52711.0,51493.78,M363682507,0.0,0.0,0.0,0.0,rendah,1
6.0,PAYMENT,20547.38,C2021148063,29786.99,9239.619999999999,M1332370633,0.0,0.0,0.0,0.0,tinggi,2
6.0,PAYMENT,15314.84,C1297259456,30993.0,15678.159999999998,M1117642317,0.0,0.0,0.0,0.0,tinggi,1
6.0,PAYMENT,5393.37,C1480668865,566.9999999999964,0.0,M1373146168,0.0,0.0,0.0,0.0,sedang,1
