step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_category,Target
-1.0433383449272955,3,-0.2767191148753265,455,-0.6454859993338176,-0.5787490130791823,384,-0.10966428127535108,0.0,0.0,0.0,1,0
-1.0433383449272955,3,-0.6427948953551722,103,3.749906821013836,3.8593466393861466,326,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.18988263615437223,224,-0.41232359290518933,-0.4777799931771143,256,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.6466706866449995,496,-0.45539908296618153,-0.43049554420597363,267,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,0.2401739151096153,478,0.2212450734085709,0.08274675004501066,196,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,0.08294285614748231,420,-0.5237243157807288,-0.5787490130791823,187,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,-0.18713103271447054,105,-0.5033542183856454,-0.5712068742994157,354,-0.10966428127535108,0.0,0.0,0.0,1,1
-1.0433383449272955,3,-0.2051274152276931,231,1.843332602375421,1.8266800992337688,297,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.8078483846947307,56,-0.6276806476182654,-0.5740802285724269,265,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.680271296617293,321,2.2073066243883233,2.2929378071662345,345,-0.10966428127535108,0.0,0.0,0.0,0,2
-1.0433383449272955,3,-0.865393466554877,494,0.195934143879361,0.27773613357130833,240,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,-0.4994760517406372,401,-0.41807514981674226,-0.4218134695406657,415,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,2.524759090898344,354,-0.6454859993338176,-0.5787490130791823,369,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,-0.787000378321224,497,-0.6454859993338176,-0.5787490130791823,352,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,-0.4106381227326511,223,-0.4615993428992031,-0.4839641141421597,300,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.8747068263236315,428,0.7468598718753465,0.8416982914583481,223,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,-0.4658858605621336,147,-0.5224597890838626,-0.5350246267458367,401,-0.10966428127535108,0.0,0.0,0.0,1,1
-1.0433383449272955,3,-0.659140940932081,89,1.6062485315391568,1.6754660849345657,418,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.34873590130958604,329,-0.6239890454870913,-0.5787490130791823,334,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.3135693466306768,243,0.38973305797005603,0.3652512880465953,404,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.4687333169049019,437,-0.4148526462989218,-0.42466580637584556,250,-0.10966428127535108,0.0,0.0,0.0,1,0
-1.0433383449272955,3,-0.7464358465797891,87,-0.4697461581217233,-0.4252076817036933,236,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.15942954378599494,312,0.01861486803169711,-0.04418171888688576,280,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.5975637858752596,269,-0.2268154869157222,-0.20708288527438012,284,-0.10966428127535108,0.0,0.0,0.0,0,2
-1.0433383449272955,3,-0.3510488735309346,12,-0.1570788791427371,-0.18516773232624142,298,-0.10966428127535108,0.0,0.0,0.0,1,1
-1.0433383449272955,3,1.1015643617562267,409,-0.6454859993338176,-0.5787490130791823,285,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,-0.48545027154072967,172,-0.6454859993338176,-0.5787490130791823,427,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,0.004006948757377777,486,-0.35607764938449743,-0.4591183812239445,276,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,-0.7122590773109164,470,-0.6454859993338176,-0.5787490130791823,257,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,-0.19939499488451293,41,1.046307951930028,1.0123417825186154,262,-0.10966428127535108,0.0,0.0,0.0,1,1
-1.0433383449272955,3,-0.16895336318930457,471,0.4281379574893971,0.37555128923802306,227,-0.10966428127535108,0.0,0.0,0.0,1,0
-1.0433383449272955,3,0.1456733716768411,489,-0.3881515532268344,-0.5201378298645399,275,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,-0.3248414396319247,255,-0.6454859993338176,-0.5787490130791823,397,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,2.525660316561167,451,-0.6454859993338176,-0.5787490130791823,377,-0.10966428127535108,0.0,0.0,0.0,2,0
-1.0433383449272955,3,0.3748868350537271,20,-0.6454859993338176,-0.5787490130791823,410,-0.10966428127535108,0.0,0.0,0.0,2,1
-1.0433383449272955,3,-0.24211621694044852,352,-0.3166274757810532,-0.36970999259629256,289,-0.10966428127535108,0.0,0.0,0.0,1,0
-1.0433383449272955,3,-0.70537225461582,60,-0.4149162805456028,-0.37746709190358085,414,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.060318684101208386,322,-0.6251311986326479,-0.5787490130791823,355,-0.10966428127535108,0.0,0.0,0.0,1,2
-1.0433383449272955,3,-0.603497288938584,143,0.5516850711560934,0.5883959226224792,299,-0.10966428127535108,0.0,0.0,0.0,0,1
-1.0433383449272955,3,-0.7159348277599785,441,0.7784212344936151,0.8421885596121149,319,-0.10966428127535108,0.0,0.0,0.0,0,0
-1.0433383449272955,3,-0.4431249636488087,25,0.06564710291836756,0.06046680928976091,416,-0.10966428127535108,0.0,0.0,0.0,1,1
-1.0433383449272955,4,-0.7335988507513045,338,-0.3093870406618997,-0.26415937934045236,167,3.1041005454566446,0.0,0.0,0.0,0,0
-0.5648781342232629,0,0.06725423645871345,138,-0.6275378784750708,-0.3721557148421428,39,-0.10966428127535108,0.0,0.0,0.0,2,1
-0.5648781342232629,3,-0.07563952036919526,22,-0.6454859993338176,-0.5787490130791823,402,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.5196905954517206,217,-0.45594976394707487,-0.4564189930700119,283,-0.10966428127535108,0.0,0.0,0.0,0,2
-0.5648781342232629,3,1.138778209414843,330,-0.6454859993338176,-0.5787490130791823,245,-0.10966428127535108,0.0,0.0,0.0,2,0
-0.5648781342232629,3,0.2414731386952106,195,-0.5628634566079277,-0.5787490130791823,239,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.5648781342232629,3,1.068575334979398,246,-0.6454859993338176,-0.5787490130791823,312,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.5648781342232629,3,0.08454735039112048,268,-0.4131394165805869,-0.5334239719755585,296,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.5648781342232629,3,0.6131709003040638,328,-0.6274303937058371,-0.5787490130791823,360,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.5648781342232629,3,-0.6117198009975403,219,-0.6454859993338176,-0.5787490130791823,315,-0.10966428127535108,0.0,0.0,0.0,0,2
-0.5648781342232629,3,-0.47121715734440417,318,-0.6454859993338176,-0.5787490130791823,230,-0.10966428127535108,0.0,0.0,0.0,1,2
-0.5648781342232629,3,0.311442632149763,48,-0.6454859993338176,-0.5787490130791823,421,-0.10966428127535108,0.0,0.0,0.0,2,1
-0.5648781342232629,3,-0.5688391713966199,347,-0.6454859993338176,-0.5787490130791823,429,-0.10966428127535108,0.0,0.0,0.0,0,2
-0.5648781342232629,3,-0.12715107874563444,493,-0.5530123857275019,-0.5787490130791823,320,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.5648781342232629,3,-0.40850643752324606,267,-0.6429161547563151,-0.5787490130791823,333,-0.10966428127535108,0.0,0.0,0.0,1,2
-0.5648781342232629,3,-0.6202048666600011,140,-0.6386126848685929,-0.5787490130791823,368,-0.10966428127535108,0.0,0.0,0.0,0,1
-0.5648781342232629,3,-0.33950589189115044,131,0.390788121938264,0.37150824171699653,211,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.26695566321485015,37,-0.00761386313233507,-0.04946645998750806,351,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.1872122993060315,495,-0.18817603808970434,-0.24961864185631788,313,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.5648781342232629,3,-0.8554528953999732,377,-0.6235199468737377,-0.5603271247733552,374,-0.10966428127535108,0.0,0.0,0.0,0,0
-0.5648781342232629,3,-0.4068769381745122,485,-0.6454859993338176,-0.5787490130791823,203,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.5648781342232629,3,-0.44270508625907745,403,-0.6454859993338176,-0.5787490130791823,266,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.5648781342232629,3,-0.2698583391647047,241,3.3162557463562528,3.342412143160507,294,-0.10966428127535108,0.0,0.0,0.0,1,2
-0.5648781342232629,3,-0.4999146829591903,408,1.6531583928745175,1.6915254883720923,353,-0.10966428127535108,0.0,0.0,0.0,0,0
-0.5648781342232629,3,-0.6602192860893314,101,0.40048153489341914,0.44545383081070866,220,-0.10966428127535108,0.0,0.0,0.0,0,1
-0.5648781342232629,3,-0.2754667758617855,417,-0.5352070340119497,-0.5787490130791823,382,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.5648781342232629,3,-0.059408081523974775,73,-0.1148920250201717,-0.2003741607373286,372,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.6266238855139329,395,0.393098330631071,0.4312108750447577,247,-0.10966428127535108,0.0,0.0,0.0,0,0
-0.5648781342232629,3,2.189247883880427,375,-0.6454859993338176,-0.5787490130791823,189,-0.10966428127535108,0.0,0.0,0.0,2,0
-0.5648781342232629,3,-0.06621780514502623,53,-0.5619073112603616,-0.5787490130791823,221,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.655537080160169,76,-0.6280477682721942,-0.5787490130791823,219,-0.10966428127535108,0.0,0.0,0.0,0,1
-0.5648781342232629,3,-0.19290512823281009,99,1.9810685214046322,1.9647690357475116,271,-0.10966428127535108,0.0,0.0,0.0,1,1
-0.5648781342232629,3,-0.6779437380846386,165,3.730796151417648,3.8468685241176903,301,-0.10966428127535108,0.0,0.0,0.0,0,1
-0.5648781342232629,3,-0.47525652369673227,341,-0.29759838855240467,-0.3037300124406305,304,-0.10966428127535108,0.0,0.0,0.0,1,0
-0.08641792351923047,3,-0.2625578903561509,220,-0.6307807775847761,-0.5787490130791823,370,-0.10966428127535108,0.0,0.0,0.0,1,2
-0.08641792351923047,3,2.135594221500793,482,-0.6416924192432187,-0.5787490130791823,335,-0.10966428127535108,0.0,0.0,0.0,2,0
-0.08641792351923047,3,1.7698132928852004,390,-0.41395524025598446,-0.5787490130791823,392,-0.10966428127535108,0.0,0.0,0.0,2,0
-0.08641792351923047,3,-0.7356774001123813,6,0.20932588951101225,0.2654914991468788,286,-0.10966428127535108,0.0,0.0,0.0,0,1
-0.08641792351923047,3,1.2576597721952654,346,1.525216844980292,1.2099500220360666,385,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.08641792351923047,3,2.0063751315220735,404,0.11031344914638504,-0.3831967367872056,413,-0.10966428127535108,0.0,0.0,0.0,2,0
-0.08641792351923047,3,1.309496396937948,115,-0.24854699006912523,-0.5787490130791823,279,-0.10966428127535108,0.0,0.0,0.0,2,1
-0.08641792351923047,3,-0.773095456129279,357,-0.6454859993338176,-0.5787490130791823,425,-0.10966428127535108,0.0,0.0,0.0,0,2
-0.08641792351923047,3,1.3557464644505086,178,-0.2212576881270762,-0.5787490130791823,324,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.08641792351923047,3,0.6442855860780973,8,-0.5804240612208605,-0.5787490130791823,412,-0.10966428127535108,0.0,0.0,0.0,2,1
-0.08641792351923047,3,0.6556066474101574,170,4.127653578314801,3.985428168001476,378,-0.10966428127535108,0.0,0.0,0.0,2,2
-0.08641792351923047,3,0.654603317568194,142,0.3955661972491487,0.1778306792608801,292,-0.10966428127535108,0.0,0.0,0.0,2,1
-0.08641792351923047,3,1.1894208403892081,192,2.5156471825048388,2.234101883032208,260,-0.10966428127535108,0.0,0.0,0.0,2,2
0.392042287184802,3,-0.6318791251015374,319,0.6157977984227253,0.6594777297415982,340,-0.10966428127535108,0.0,0.0,0.0,0,2
0.392042287184802,3,-0.5153688797876873,296,-0.6420595398971477,-0.5787490130791823,328,-0.10966428127535108,0.0,0.0,0.0,0,2
0.392042287184802,3,-0.10757833273200637,250,-0.6454859993338176,-0.5787490130791823,362,-0.10966428127535108,0.0,0.0,0.0,1,2
0.392042287184802,3,-0.748647756501376,397,0.5715597596242915,0.6376643344875139,195,-0.10966428127535108,0.0,0.0,0.0,0,0
0.392042287184802,3,-0.596729240492692,98,-0.6454859993338176,-0.5787490130791823,252,-0.10966428127535108,0.0,0.0,0.0,0,1
0.392042287184802,3,-0.6728281103338182,434,-0.6322288646086068,-0.5787490130791823,419,-0.10966428127535108,0.0,0.0,0.0,0,0
0.392042287184802,3,-0.7790852206790686,228,0.6034788609242219,0.6763102003231163,317,-0.10966428127535108,0.0,0.0,0.0,0,2
0.392042287184802,3,-0.5432818702300971,62,-0.4529793499449523,-0.4486764603037947,391,-0.10966428127535108,0.0,0.0,0.0,0,1
0.392042287184802,3,-0.5697070569193151,398,0.3586536431880286,0.38469949321760855,376,-0.10966428127535108,0.0,0.0,0.0,0,0
0.392042287184802,3,-0.24217456218567177,96,-0.6454859993338176,-0.5787490130791823,420,-0.10966428127535108,0.0,0.0,0.0,1,1
0.392042287184802,3,-0.6274844778809751,173,1.3134902056227353,1.370446044399266,398,-0.10966428127535108,0.0,0.0,0.0,0,2
0.392042287184802,3,-0.729882467006462,180,-0.6157492263655757,-0.5774788106977758,272,-0.10966428127535108,0.0,0.0,0.0,0,2
0.392042287184802,3,1.761945019815099,175,-0.6454859993338176,-0.5787490130791823,309,-0.10966428127535108,0.0,0.0,0.0,2,2
0.392042287184802,3,-0.5371431169291124,39,-0.4085096172227056,-0.4045306847466045,336,-0.10966428127535108,0.0,0.0,0.0,0,1
0.392042287184802,3,1.0541140491990746,331,-0.6454859993338176,-0.5787490130791823,388,-0.10966428127535108,0.0,0.0,0.0,2,2
0.392042287184802,3,0.5611748680163963,202,-0.6454859993338176,-0.5787490130791823,206,-0.10966428127535108,0.0,0.0,0.0,2,2
0.392042287184802,3,-0.796134534836793,125,0.33111612689273995,0.40182745648942764,229,-0.10966428127535108,0.0,0.0,0.0,0,1
0.392042287184802,3,-0.3090580089196681,336,-0.3197139407010011,-0.359488858820093,332,-0.10966428127535108,0.0,0.0,0.0,1,2
0.392042287184802,3,-0.8705445182045831,109,-0.1253984062678606,-0.04908627326555039,347,-0.10966428127535108,0.0,0.0,0.0,0,1
0.392042287184802,3,-0.47447303040373495,332,-0.6454859993338176,-0.5787490130791823,316,-0.10966428127535108,0.0,0.0,0.0,1,2
0.392042287184802,3,-0.4499596923749559,392,0.7635638616291119,0.7739068578737633,344,-0.10966428127535108,0.0,0.0,0.0,1,0
0.8705024978888345,3,-0.42791248283623645,473,-0.03634125825819116,-0.04662868969339926,291,-0.10966428127535108,0.0,0.0,0.0,1,0
0.8705024978888345,3,-0.5624639114766055,163,-0.15599179409526984,-0.1418328969198278,428,-0.10966428127535108,0.0,0.0,0.0,0,2
0.8705024978888345,3,-0.501180566404658,407,0.3067026034064674,0.31800783348389766,305,-0.10966428127535108,0.0,0.0,0.0,0,0
0.8705024978888345,3,-0.37167912711423334,85,-0.6454859993338176,-0.5787490130791823,395,-0.10966428127535108,0.0,0.0,0.0,1,1
0.8705024978888345,3,-0.6341712597353063,154,-0.6056126171987608,-0.5787490130791823,346,-0.10966428127535108,0.0,0.0,0.0,0,1
0.8705024978888345,3,2.5204186214054887,9,-0.6454859993338176,-0.5787490130791823,380,-0.10966428127535108,0.0,0.0,0.0,2,1
0.8705024978888345,3,-0.44696845667788754,67,-0.31383327969281655,-0.325944195667616,216,-0.10966428127535108,0.0,0.0,0.0,1,1
0.8705024978888345,3,-0.3679262775911264,112,-0.038647591788540145,-0.06096299848121083,314,-0.10966428127535108,0.0,0.0,0.0,1,1
0.8705024978888345,3,-0.43909705796964943,132,-0.03559661519847205,-0.04363526550327286,212,-0.10966428127535108,0.0,0.0,0.0,1,1
0.8705024978888345,3,-0.4479176087921436,238,-0.6410601558947857,-0.5787490130791823,321,-0.10966428127535108,0.0,0.0,0.0,1,2
0.8705024978888345,3,-0.24199014953559123,450,-0.27279734882031825,-0.32501589081449445,208,-0.10966428127535108,0.0,0.0,0.0,1,0
0.8705024978888345,3,-0.8264990674579564,159,-0.5321680908210937,-0.4729049880674799,273,-0.10966428127535108,0.0,0.0,0.0,0,1
0.8705024978888345,3,-0.8370293423413663,153,2.8721329629571852,3.0025601734289267,306,-0.10966428127535108,0.0,0.0,0.0,0,1
0.8705024978888345,3,0.4376663189138982,14,0.5320096476206111,0.3603706644139762,193,-0.10966428127535108,0.0,0.0,0.0,2,1
0.8705024978888345,3,-0.6780843918008017,415,-0.4061233329721677,-0.37394594273979015,194,-0.10966428127535108,0.0,0.0,0.0,0,0
0.8705024978888345,3,-0.7379611997111183,484,-0.5423658867635635,-0.5009932330281387,366,-0.10966428127535108,0.0,0.0,0.0,0,0
0.8705024978888345,3,-0.7211244289467069,258,-0.6417332104269886,-0.5787490130791823,303,-0.10966428127535108,0.0,0.0,0.0,0,2
1.348962708592867,3,1.7038216948996159,230,-0.13441325788100386,-0.5724593887380929,241,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,-0.6682521761013123,122,0.3766594835718098,0.422752917018502,197,-0.10966428127535108,0.0,0.0,0.0,0,1
1.348962708592867,3,0.3778301442993621,233,0.3926088364258325,0.23009293150292892,264,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,-0.6858755657968578,282,-0.6454859993338176,-0.5787490130791823,217,-0.10966428127535108,0.0,0.0,0.0,0,2
1.348962708592867,3,0.25261916429160114,301,-0.25170830681129086,-0.40228681314131187,248,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,2.4939246706772575,372,-0.636899455150258,-0.5787490130791823,403,-0.10966428127535108,0.0,0.0,0.0,2,0
1.348962708592867,3,-0.8576939779441717,467,2.7158458254171896,2.8472298627164534,188,-0.10966428127535108,0.0,0.0,0.0,0,0
1.348962708592867,3,0.7908769728220267,366,1.013593422546585,0.7811776428027185,200,-0.10966428127535108,0.0,0.0,0.0,2,0
1.348962708592867,3,-0.704633562136119,399,-0.35667279275569996,-0.31818959348165415,386,-0.10966428127535108,0.0,0.0,0.0,0,0
1.348962708592867,3,2.456981711657178,216,-0.04032839251577801,-0.5787490130791823,343,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,0.15536180802203045,337,-0.6454859993338176,-0.5787490130791823,339,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,-0.3039642606358064,176,-0.6454859993338176,-0.5787490130791823,423,-0.10966428127535108,0.0,0.0,0.0,1,2
1.348962708592867,3,2.292432491937048,201,-0.6454859993338176,-0.5787490130791823,198,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,-0.04257652015645842,436,-0.40800829357417384,-0.5027984436537449,364,-0.10966428127535108,0.0,0.0,0.0,1,0
1.348962708592867,3,-0.8297372285678444,262,0.8332884360028849,0.9208984481033204,259,-0.10966428127535108,0.0,0.0,0.0,0,2
1.348962708592867,3,-0.5868397214273584,50,-0.4871142283472624,-0.4748040488362733,331,-0.10966428127535108,0.0,0.0,0.0,0,1
1.348962708592867,3,-0.41224053321753135,166,-0.08944097777471229,-0.10393595938872771,233,-0.10966428127535108,0.0,0.0,0.0,1,1
1.348962708592867,3,-0.5045375017637505,183,0.16915473173443546,0.17834009201148338,383,-0.10966428127535108,0.0,0.0,0.0,0,2
1.348962708592867,3,1.2018504613805094,275,-0.6398568159735742,-0.5787490130791823,290,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,-0.6864954840273544,104,-0.6398976071573441,-0.5787490130791823,424,-0.10966428127535108,0.0,0.0,0.0,0,1
1.348962708592867,3,-0.7947425839864678,160,-0.5988412806929609,-0.5472734230391437,224,-0.10966428127535108,0.0,0.0,0.0,0,1
1.348962708592867,3,0.6039554771969341,75,-0.6326163808544207,-0.5787490130791823,242,-0.10966428127535108,0.0,0.0,0.0,2,1
1.348962708592867,3,0.780112275078345,283,-0.6322900513842616,-0.5787490130791823,207,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,0.2554634949962326,107,-0.46082431040757543,-0.5787490130791823,205,-0.10966428127535108,0.0,0.0,0.0,2,1
1.348962708592867,3,0.5001655372211221,468,-0.23820642498346092,-0.4379531970475274,237,-0.10966428127535108,0.0,0.0,0.0,2,0
1.348962708592867,3,-0.042495253564897556,459,-0.5983583130771255,-0.5787490130791823,190,-0.10966428127535108,0.0,0.0,0.0,1,0
1.348962708592867,3,0.13416268829780553,4,0.3678689834694009,0.2535186347601485,251,-0.10966428127535108,0.0,0.0,0.0,2,1
1.348962708592867,3,0.49918929624301234,214,-0.5223986023082077,-0.5787490130791823,214,-0.10966428127535108,0.0,0.0,0.0,2,2
1.348962708592867,3,1.436266028496672,376,-0.03439327527726062,-0.41697175938205105,253,-0.10966428127535108,0.0,0.0,0.0,2,0
1.348962708592867,3,-0.8386817630364379,52,-0.6454859993338176,-0.5787490130791823,348,-0.10966428127535108,0.0,0.0,0.0,0,1
1.348962708592867,3,0.1973766358590137,435,-0.6454859993338176,-0.5787490130791823,408,-0.10966428127535108,0.0,0.0,0.0,2,0
